############### The Cursed House ###############
the_cursed_house;The Cursed House;;;;;;;;;;;;;x
the_cursed_house_desc;Children of the Cursed House prowl in the shadows, hiding from those who once betrayed them to fire and oblivion, offering their prayers to the Mad God. Shurdum, Lord of the Deceived House, rewards his followers generously, endowing them with unnatural longevity and cursed magic..;;;;;;;;;;;;;x
currency_name_the_cursed_house;Dark Power;;;;;;;;;;;;;x
the_cursed_house_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;;;x
the_cursed_house_rank_1_female;Sleeper;;;;;;;;;;;;;x
the_cursed_house_rank_2_female;Dreamer;;;;;;;;;;;;;x
the_cursed_house_rank_3_female;Ascended Dreamer;;;;;;;;;;;;;x
the_cursed_house_rank_4_female;Awakened;;;;;;;;;;;;;x
the_cursed_house_rank_1_male;Sleeper;;;;;;;;;;;;;x
the_cursed_house_rank_2_male;Dreamer;;;;;;;;;;;;;x
the_cursed_house_rank_3_male;Ascended Dreamer;;;;;;;;;;;;;x
the_cursed_house_rank_4_male;Awakened;;;;;;;;;;;;;x
the_cursed_house_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;;;x
the_cursed_house_recruit_block_tooltip;Has not been approached by The Cursed House before.;;;;;;;;;;;;;x
the_cursed_house_recruit;Recruit to The Cursed House;;;;;;;;;;;;;x
the_cursed_house_recruit_desc;Attempt to find out whether Y[Root.GetTitledFirstName]! is open to the power of the occult. If so, you may invite [Root.GetHerHim] to become a member of The Cursed House.;;;;;;;;;;;;;x

############### The Cult of Pleasures ###############
the_cult_of_excess;The Cult of Pleasures;;;;;;;;;;;;;x
the_cult_of_excess_desc;Followers of the Cult of Pleasures were ruthlessly persecuted both by the followers of the Elven Pantheon and by the Blood Cultists, for the rituals and customs of the hedonistic Cult of Pleasures can seem disgusting even for the bloodthirsty maniacs of the Blood Cult. But those hedonists still surviving, hiding in the shadows and luring the weak and impious into their ranks...;;;;;;;;;;;;;x
currency_name_the_cult_of_excess;Dark Power;;;;;;;;;;;;;x
the_cult_of_excess_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;;;x
the_cult_of_excess_rank_1_female;Follower;;;;;;;;;;;;;x
the_cult_of_excess_rank_2_female;Cultist;;;;;;;;;;;;;x
the_cult_of_excess_rank_3_female;High Cultist;;;;;;;;;;;;;x
the_cult_of_excess_rank_4_female;Grandmaster;;;;;;;;;;;;;x
the_cult_of_excess_rank_1_male;Follower;;;;;;;;;;;;;x
the_cult_of_excess_rank_2_male;Cultist;;;;;;;;;;;;;x
the_cult_of_excess_rank_3_male;High Cultist;;;;;;;;;;;;;x
the_cult_of_excess_rank_4_male;Grandmaster;;;;;;;;;;;;;x
the_cult_of_excess_leader_desc;[GetSocietyLeaderDesc];;;;;;;;;;;;;x
the_cult_of_excess_recruit_block_tooltip;Has not been approached by The Cult of Pleasures before.;;;;;;;;;;;;;x
the_cult_of_excess_recruit;Recruit to The Cult of Pleasures;;;;;;;;;;;;;x
